Label,Ticker,Headline
1,ADME,Dow surges more than 150 points after Trump reportedly gets concessions from EU to avoid a trade war
0,ADME,Dow plunges 500 points as U.K's 'Brexit' crushes all global markets - CNN
0,ADME,Dow Jones Industrial Average drops 500 points as escalation of trade dispute between U.S. and China worries investors
0,ADME,Dow plunges 666 points -- worst day since Brexit
0,ADME,Dow plunges 600 points the worst day since January as China retaliates in trade war
1,ADME,France halts sales of two Dow pesticides over bee fears
1,ADME,Dow Chemical CEO on Trump's climate decision: 'Leaders don't leave tables leaders stay'
1,ADME,Dow falls more than 150 points Boeing slides on downgrade
0,ADME,Dow erases all of 2018's stellar gains goes negative for year in stock market rout
0,ADME,Dow falls 100 points as tech rebound fails to lift stocks
0,ADME,Echoes of Great Depression as Dow takes another dive. OPEC says that oil could hit $170 a barrel over the summer.
0,ADME,Contract to Dow a slap to Bhopal gas victims: Amnesty International
0,ADME,Dow plunges over 300 points TSX drops more than 200 as emerging markets rout spreads
0,ADME,Dow futures drop 350 points as U.S.-Iran conflict escalates - NBC News
0,ADME,Dow Nasdaq plunge 3% into correction - Dow loses -520 as markets in the US plummet
0,ADME,Stocks tumble on Greece and Puerto Rico debt woes: Dow down 350
0,ADME,Dow sinks more than 1000 points; worst single-day losses ever. Thanks Trump
1,ADME,The Dow Just Hit 20000 for the First Time in History
0,ADME,Dow futures tumble as Wall Street preps for meltdown
1,ADME,US stocks open sharply lower on escalating US-China trade dispute; Dow falls 500 points
0,ADME,Markets Right Now: Dow drops 800 after bonds flash warning
1,ADME,Dow skyrockets 300 points higher as transports hit all-time highs
0,ADME,Dow plummets 331 as oil drops below $50
0,ADME,Dow tanks 800 points in worst day of 2019 after bond market sends recession warning
0,ADME,Dow suffers 666-point drop amid rate-hike fears
0,ADME,Dow set to tumble more than 300 points on US-Iran clash - CNN
0,ADME,Dow zooms up 619 points 3rd biggest gain ever
1,ADME,Dow opens down almost 500 points after China hits back with new round of tariffs
0,ADME,Dow Jones closes down more than 700 points as Trump China tariffs spark trade war fears
0,ADME,"Dow Jones CEO resigns amid phone-hacking scandal
"
0,ADME,US stocks slammed; Dow falls 300-plus points in worst week since 2011
1,ADME,Dow jumps 350 points making back more than half of Monday’s drop
0,ADME,Dow drops below 11000 for 1st time in 2 years...
0,ADME,Dow Jones drops 1000 points. Largest drop since 2008
1,ADME,Bayer-Monsanto on the verge of a merger Dow Chemical/Dupont on the verge of a merger. The world need to look at Trump's role.
1,ADME,Dow set to drop nearly 500 points as China hits back at U.S. with new tariffs
0,ADME,Dow cuts 2019 spending forecast on U.S-China trade tensions
1,ADME,Dow makes history: cracks 20000 barrier
0,ADME,Dow Jones Industrial Average Plummets Global Stocks Take 'Black Monday' Plunge On 'Great Fall Of China'
0,ADME,Dow Jones falls 300 points stocks sink as trade tensions increase
1,ADME,Dow DuPont Complete Historic Merger
0,ADME,Dow Jones closes down 3000 points or almost 13% the largest point drop in history
0,ADME,Dow Closes 400 Points Up in Wild Finish
0,ADME,Wall Street plunges Dow down more than 1000 points
0,ADME,Amnesty International has attacked the International Olympic Committee for rejecting  to terminate Dow Chemicals sponsorship deal for the  London Olympics
0,ADME,"Olympic sponsorship row fuelled by Bhopal
revelations -

Legal documents reveal Dow Chemical sidestepped
trading ban after disaster"
0,ADME,Dow sues activists in India over Bhopal protest (Includes interview)
0,ADME,Dow drops the most in a month after US airstrike on Iran's top military leader spooks investors - msnNOW
1,ADME,Trump seeks additional $100 Billion in tariffs on China. Dow futures imply 400+ point drop and falling.
0,ADME,Dow plummets more than 1800 points as investors grow fearful about the economy
0,ADME,India threatens Olympic games boycott :    Dow Bhopal and the $1bn push for damages.
0,ADME,Dow/DuPont $59 billion merger may be delayed as EU antitrust officials consider potential competition issues in pesticides/crop seeds.
0,ADME,Dow Drops More Than 300 Points as Markets Go Into a Tailspin
1,ADME,Dow futures fall 300 points on news of Cohn's departure from Trump's White House
1,ADME,Trump secures concessions from EU to avoid trade war -Dow Jones citing EU official
0,ADME,"Greek crisis sends world markets into turmoil.

Athens riots and government collapse causes oil prices to drop by $2 a barrel and Dow Jones and other indices to plunge
"
0,ADME,Dow finishes year up 26.5% in record year for stocks
0,ADME,Agri-giants Syngenta Monsanto Dupont Pioneer and Dow Agroscience pull GMO maize out of Germany
0,ADME,Dow briefly plunges 1000 points
0,ADME,The entire Trump stock rally is gone: Dow erases all its gains since Donald Trump took office
0,ADME,EU regulators filing formal charges against Google in wake of antitrust investigation Dow Jones reports.
0,ADME,British trader charged with fraud in connection with crash that briefly erased 9% of the Dow Jones Industrial Average
0,ADME,Dow falls triple digits as Chinese economy shrinks
0,ADME,DOW falls 450 points its worst opening day in 84 years.
0,ADME,Dow Jones hit by worst fall since 2008
0,ADME,Dow tumbles more than 200 points on rising Iran tensions - CNN
0,ADME,Dow ends around 3000 points lower; Nasdaq sees worst day ever
0,ADME,Dow closes down 600 after Brexit surprise; financials post worst day since 2011
0,ADME,The Dow was up 300 points it closed down nearly 300 points. All because of Trump's tariffs
0,ADME,Dow Chemical still blamed for deaths and birth defects and under fire for Olympic deal: Voice of Russia
0,ADME,Dow Jones could hit the 40000-point level next year analyst says
0,ADME,Dow edges up to seventh straight record high
0,AAAU,Goldman Sachs asks in biotech research report: 'Is curing patients a sustainable business model?'
0,AAAU,"Goldman Sachs vice-chairman and 16 executives charged by Malaysia over the 1MDB scandal where $4.5 billion was stolen and used among other purposes to buy condos and finance ""The Wolf of Wall Street""."
0,AAAU,Goldman Sachs confirms London jobs will move to EU in first stage of Brexit reshuffle
0,AAAU,Goldman Sachs banker embroiled in massive overseas money scandal
0,AAAU,Athens urged to sue Goldman Sachs for debacle
0,AAAU,Goldman Sachs hired prostitutes to win Libyan business
0,AAAU,Goldman Sachs Accused of Financing Venezuela’s ‘Dictatorial Regime’
0,AAAU,Goldman Sachs ordered to pay $120 million penalty for rate manipulation
0,AAAU,Oil price will fall to $70 a barrel in 2015 Goldman Sachs says
0,AAAU,Goldman Sachs Says It May Be Forced to Fundamentally Question How Capitalism Is Working
0,AAAU,Goldman Sachs to pay $5bn for its role in the 2008 financial crisis
0,AAAU,Goldman Sachs Sued for Selling Libya Billions in “Worthless” Options
0,AAAU,Danish government implodes over opposition against a deal with Goldman Sachs to sell them stocks with veto rights over our energy infrastructure
0,AAAU,UK government forgives Goldman Sachs $15.6 million (10M pounds) in interest when Goldman Sachs' tax avoidance scheme failed.
1,AAAU,Goldman Sachs released a 34-page analysis of the impact of climate change. And the results are terrifying.
0,AAAU,Goldman Sachs Banker With Ties To Malaysian Scandal Goes On Leave
0,AAAU,Fat £8bn bonus for Goldman Sachs bankers who helped create world financial crisis
0,AAAU,Goldman Sachs released a 34-page analysis of the impact of climate change. And the results are terrifying.
0,AAAU,Fake Goldman Sachs bank found in China
0,AAAU,A Look at Nine Goldman Sachs Trades That Lost Libya $1 Billion in One Year — Goldman Sachs however walked away with roughly $350 million in profits from executing these trades
0,AAAU,Banks Goldman Sachs HSBC and Standard Bank and a unit of chemical producer BASF conspired to manipulate platinum and palladium prices according to a US lawsuit filed this week
0,AAAU,Huge and growing debt – and not enough young working people to pay it down – is threatening to crush the global economy a Goldman Sachs executive is warning.
0,AAAU,EU Charges BoA Barclays Morgan Stanley Deutsche Bank Goldman Sachs HSBC JP Morgan and others With EU Antitrust Breach
0,AAAU,US banks vow not to fund Great Barrier Reef coal port - US banking giants Citigroup Goldman Sachs &amp; JPMorgan Chase are latest big financiers to rule out funding a major coal port expansion in Queensland activists say
0,AAAU,Goldman Sachs is 2017's worst-selling fund manager with $27 billion in outflows: FT
0,AAAU,Goldman Sachs CEO: China's economy will surpass the US and by one measure it already has
0,AAAU,U.S. Accuses Goldman Sachs of Fraud
0,AAAU,Rogue broker personally fined $6.3 billion for money lost in trades 12 times more than what Goldman Sachs paid for sub-prime mortgage crisis.
0,AAAU,The Secret Goldman Sachs Tapes
0,AAAU,How Goldman Sachs Created the Food Crisis
0,AAAU,Goldman Sachs has admitted in court documents to having used small gifts occasional travel and an internship to cement its ties with Libya's sovereign wealth fund under Moamer Kadhafi
0,AAAU,Danish Government Nearly Collapsed Over Deal With Goldman Sachs
0,AAAU,"Goldman Sachs report: Oil headed to $20 a barrel. Economist says it's unlikely because ""There are too many big financial players that have been buying up oil they would just start buying up the companies and shutting down production themselves"""
0,AAAU,BBC: How Goldman Sachs helped mask Greece's debt
0,AAAU,"What a day!  First Goldman Sachs now Blackwater: Feds indict ex-Blackwater president
"
0,AAAU,Goldman Sachs has agreed to pay more than $5 billion to settle charges it sold mortgages it knew were likely to fail during the housing bubble heydays of 2005-2007
0,AAAU,Greek Debt Crisis: How Goldman Sachs Helped Greece to Mask its True Debt
0,AAAU,Protesters storm Goldman Sachs office in Milan
0,AAAU,Bryan Cohen a vice president at Goldman Sachs Goldman Sachs and investment banker charged in insider trading scheme
0,AAAU,“Curing disease not a sustainable business model” Goldman Sachs Analysts Say
0,AAAU,How Goldman Sachs screwed Greece
0,AAAU,Goldman Sachs hired prostitutes to win Libyan business court told: Wall Street Bank also accused of paying for travel and five-star hotels by Libyan sovereign wealth fund as UK high court hearing gets under way
0,AAAU,Goldman Sachs 'charmed Gadaffi-era sovereign wealth fund employees with girls and alcohol' in trip to Morocco
0,AAAU,Goldman Sachs banker took Libyan fund staff on lavish trip high court told
0,AAAU,"France has called on the former head of the European Commission Jose Manuel Barroso not to take up a job advising US bank Goldman Sachs on Brexit: French Europe Minister Harlem Desir called the move ""scandalous"" and said it raised questions about the EU's conflict of interest rules"
0,AAAU,Obama to nominate Goldman Sachs partner Bruce Heyman as new ambassador to Canada
0,AAAU,Goldman Sachs is shifting personnel away from London as formal Brexit negotiations are scheduled to begin Monday: “We started to shift resources to Frankfurt and other European cities”
0,AAAU,Greek debt crisis: Goldman Sachs could be sued for helping hide debts when Greece joined euro
0,AAAU,Goldman Sachs predicts US crude prices will drop to $40 a barrel
0,AAAU,Goldman Sachs conquers Europe
0,AAAU,Goldman Sachs analysts have warned that the financial crisis has moved into its third phase caused by slower growth in China and other emerging economies.This follows the International Monetary Fund's recent warning that companies in emerging markets have over-borrowed by nearly £2tn ($3tn).
